season,number_in_season,episode_id,character,sentence_count,image
1,12,12,Rev. Lovejoy,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
1,12,12,Selma,4,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
1,12,12,Sideshow Bob,30,https://static.simpsonswiki.com/images/6/68/Tapped_Out_Sideshow_Bob_Icon_-_Serious.png
1,13,13,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
1,13,13,Bart,35,https://img.icons8.com/doodle/48/bart-simpson.png
1,13,13,Homer,66,https://img.icons8.com/doodle/48/homer-simpson.png
1,13,13,Lisa,26,https://img.icons8.com/doodle/48/lisa-simpson.png
1,13,13,Marge,46,https://img.icons8.com/doodle/48/marge-simpson.png
1,13,13,Moe,16,https://img.icons8.com/doodle/48/bartender-mo.png
2,1,14,Bart,100,https://img.icons8.com/doodle/48/bart-simpson.png
2,1,14,Edna Krabappel,36,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
2,1,14,Homer,22,https://img.icons8.com/doodle/48/homer-simpson.png
2,1,14,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
2,1,14,Marge,15,https://img.icons8.com/doodle/48/marge-simpson.png
2,1,14,Martin Prince,24,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
2,1,14,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
2,1,14,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,1,14,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,1,14,Otto,7,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,1,14,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,2,15,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
2,2,15,Bart,9,https://img.icons8.com/doodle/48/bart-simpson.png
2,2,15,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
2,2,15,Homer,92,https://img.icons8.com/doodle/48/homer-simpson.png
2,2,15,Lenny,5,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
2,2,15,Lisa,3,https://img.icons8.com/doodle/48/lisa-simpson.png
2,2,15,Marge,19,https://img.icons8.com/doodle/48/marge-simpson.png
2,2,15,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,2,15,Mr. Burns,29,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,2,15,Patty,3,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
2,2,15,Selma,3,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
2,2,15,Smithers,22,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,3,16,Bart,40,https://img.icons8.com/doodle/48/bart-simpson.png
2,3,16,Homer,64,https://img.icons8.com/doodle/48/homer-simpson.png
2,3,16,Lisa,40,https://img.icons8.com/doodle/48/lisa-simpson.png
2,3,16,Marge,33,https://img.icons8.com/doodle/48/marge-simpson.png
2,4,17,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
2,4,17,Bart,11,https://img.icons8.com/doodle/48/bart-simpson.png
2,4,17,Grampa,4,https://img.icons8.com/doodle/48/abraham-simpson.png
2,4,17,Homer,45,https://img.icons8.com/doodle/48/homer-simpson.png
2,4,17,Lisa,10,https://img.icons8.com/doodle/48/lisa-simpson.png
2,4,17,Marge,20,https://img.icons8.com/doodle/48/marge-simpson.png
2,4,17,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
2,4,17,Mr. Burns,78,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,4,17,Smithers,7,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,5,18,Barney,4,https://img.icons8.com/doodle/48/barney-gumble.png
2,5,18,Bart,19,https://img.icons8.com/doodle/48/bart-simpson.png
2,5,18,Homer,83,https://img.icons8.com/doodle/48/homer-simpson.png
2,5,18,Lisa,13,https://img.icons8.com/doodle/48/lisa-simpson.png
2,5,18,Marge,21,https://img.icons8.com/doodle/48/marge-simpson.png
2,5,18,Milhouse,4,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,5,18,Moe,5,https://img.icons8.com/doodle/48/bartender-mo.png
2,5,18,Mr. Burns,18,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,5,18,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,5,18,Patty,3,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
2,5,18,Selma,2,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
2,5,18,Smithers,8,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,6,19,Bart,45,https://img.icons8.com/doodle/48/bart-simpson.png
2,6,19,Flanders,74,https://img.icons8.com/doodle/48/ned-flanders.png
2,6,19,Homer,90,https://img.icons8.com/doodle/48/homer-simpson.png
2,6,19,Lisa,33,https://img.icons8.com/doodle/48/lisa-simpson.png
2,6,19,Marge,25,https://img.icons8.com/doodle/48/marge-simpson.png
2,6,19,Rev. Lovejoy,3,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
2,7,20,Bart,66,https://img.icons8.com/doodle/48/bart-simpson.png
2,7,20,Brockman,6,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
2,7,20,Grampa,10,https://img.icons8.com/doodle/48/abraham-simpson.png
2,7,20,Homer,38,https://img.icons8.com/doodle/48/homer-simpson.png
2,7,20,Lisa,31,https://img.icons8.com/doodle/48/lisa-simpson.png
2,7,20,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
2,7,20,Marge,35,https://img.icons8.com/doodle/48/marge-simpson.png
2,7,20,Mr. Burns,3,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,7,20,Patty,9,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
2,7,20,Selma,9,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
2,7,20,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,8,21,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
2,8,21,Bart,48,https://img.icons8.com/doodle/48/bart-simpson.png
2,8,21,Dr. Hibbert,11,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,8,21,Flanders,4,https://img.icons8.com/doodle/48/ned-flanders.png
2,8,21,Homer,54,https://img.icons8.com/doodle/48/homer-simpson.png
2,8,21,Lisa,13,https://img.icons8.com/doodle/48/lisa-simpson.png
2,8,21,Marge,19,https://img.icons8.com/doodle/48/marge-simpson.png
2,8,21,Milhouse,7,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,8,21,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
2,8,21,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
2,8,21,Otto,6,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,9,22,Bart,16,https://img.icons8.com/doodle/48/bart-simpson.png
2,9,22,Brockman,18,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
2,9,22,Flanders,8,https://img.icons8.com/doodle/48/ned-flanders.png
2,9,22,Homer,36,https://img.icons8.com/doodle/48/homer-simpson.png
2,9,22,Krusty,13,https://img.icons8.com/doodle/48/krusty-the-clown.png
2,9,22,Lisa,11,https://img.icons8.com/doodle/48/lisa-simpson.png
2,9,22,Marge,81,https://img.icons8.com/doodle/48/marge-simpson.png
2,9,22,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,9,22,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
2,10,23,Bart,23,https://img.icons8.com/doodle/48/bart-simpson.png
2,10,23,Dr. Hibbert,3,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,10,23,Homer,49,https://img.icons8.com/doodle/48/homer-simpson.png
2,10,23,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
2,10,23,Lisa,4,https://img.icons8.com/doodle/48/lisa-simpson.png
2,10,23,Marge,41,https://img.icons8.com/doodle/48/marge-simpson.png
2,10,23,Moe,3,https://img.icons8.com/doodle/48/bartender-mo.png
2,10,23,Mr. Burns,42,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,10,23,Smithers,9,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,11,24,Barney,10,https://img.icons8.com/doodle/48/barney-gumble.png
2,11,24,Bart,18,https://img.icons8.com/doodle/48/bart-simpson.png
2,11,24,Chief Wiggum,1,https://img.icons8.com/doodle/48/clancy-wiggum.png
2,11,24,Dr. Hibbert,10,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,11,24,Flanders,6,https://img.icons8.com/doodle/48/ned-flanders.png
2,11,24,Grampa,10,https://img.icons8.com/doodle/48/abraham-simpson.png
2,11,24,Homer,128,https://img.icons8.com/doodle/48/homer-simpson.png
2,11,24,Lisa,23,https://img.icons8.com/doodle/48/lisa-simpson.png
2,11,24,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
2,11,24,Marge,26,https://img.icons8.com/doodle/48/marge-simpson.png
2,11,24,Moe,4,https://img.icons8.com/doodle/48/bartender-mo.png
2,11,24,Mr. Burns,3,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,11,24,Smithers,2,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,12,25,Barney,11,https://img.icons8.com/doodle/48/barney-gumble.png
2,12,25,Bart,10,https://img.icons8.com/doodle/48/bart-simpson.png
2,12,25,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,12,25,Grampa,8,https://img.icons8.com/doodle/48/abraham-simpson.png
2,12,25,Homer,112,https://img.icons8.com/doodle/48/homer-simpson.png
2,12,25,Lisa,8,https://img.icons8.com/doodle/48/lisa-simpson.png
2,12,25,Marge,66,https://img.icons8.com/doodle/48/marge-simpson.png
2,12,25,Patty,5,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
2,12,25,Selma,3,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
2,13,26,Apu,7,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
2,13,26,Barney,5,https://img.icons8.com/doodle/48/barney-gumble.png
2,13,26,Bart,26,https://img.icons8.com/doodle/48/bart-simpson.png
2,13,26,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
2,13,26,Comic Book Guy,1,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
2,13,26,Flanders,5,https://img.icons8.com/doodle/48/ned-flanders.png
2,13,26,Homer,90,https://img.icons8.com/doodle/48/homer-simpson.png
2,13,26,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
2,13,26,Lisa,23,https://img.icons8.com/doodle/48/lisa-simpson.png
2,13,26,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
2,13,26,Marge,24,https://img.icons8.com/doodle/48/marge-simpson.png
2,13,26,Martin Prince,2,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
2,13,26,Milhouse,2,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,13,26,Moe,4,https://img.icons8.com/doodle/48/bartender-mo.png
2,13,26,Mr. Burns,8,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,13,26,Rev. Lovejoy,5,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
2,13,26,Smithers,5,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,14,27,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
2,14,27,Barney,9,https://img.icons8.com/doodle/48/barney-gumble.png
2,14,27,Bart,20,https://img.icons8.com/doodle/48/bart-simpson.png
2,14,27,Edna Krabappel,1,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
2,14,27,Groundskeeper Willie,3,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
2,14,27,Homer,34,https://img.icons8.com/doodle/48/homer-simpson.png
2,14,27,Lisa,2,https://img.icons8.com/doodle/48/lisa-simpson.png
2,14,27,Marge,21,https://img.icons8.com/doodle/48/marge-simpson.png
2,14,27,Martin Prince,3,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
2,14,27,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,14,27,Moe,7,https://img.icons8.com/doodle/48/bartender-mo.png
2,14,27,Patty,48,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
2,14,27,Rev. Lovejoy,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
2,14,27,Selma,31,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
2,15,28,Bart,26,https://img.icons8.com/doodle/48/bart-simpson.png
2,15,28,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,15,28,Grampa,24,https://img.icons8.com/doodle/48/abraham-simpson.png
2,15,28,Homer,99,https://img.icons8.com/doodle/48/homer-simpson.png
2,15,28,Lisa,27,https://img.icons8.com/doodle/48/lisa-simpson.png
2,15,28,Marge,20,https://img.icons8.com/doodle/48/marge-simpson.png
2,16,29,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
2,16,29,Bart,39,https://img.icons8.com/doodle/48/bart-simpson.png
2,16,29,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
2,16,29,Dr. Hibbert,7,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,16,29,Flanders,7,https://img.icons8.com/doodle/48/ned-flanders.png
2,16,29,Homer,47,https://img.icons8.com/doodle/48/homer-simpson.png
2,16,29,Krusty,2,https://img.icons8.com/doodle/48/krusty-the-clown.png
2,16,29,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
2,16,29,Lisa,26,https://img.icons8.com/doodle/48/lisa-simpson.png
2,16,29,Marge,38,https://img.icons8.com/doodle/48/marge-simpson.png
2,16,29,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
2,16,29,Otto,2,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,17,30,Bart,15,https://img.icons8.com/doodle/48/bart-simpson.png
2,17,30,Grampa,114,https://img.icons8.com/doodle/48/abraham-simpson.png
2,17,30,Homer,43,https://img.icons8.com/doodle/48/homer-simpson.png
2,17,30,Lisa,14,https://img.icons8.com/doodle/48/lisa-simpson.png
2,17,30,Marge,9,https://img.icons8.com/doodle/48/marge-simpson.png
2,17,30,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
2,17,30,Mr. Burns,5,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,17,30,Otto,3,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,17,30,Professor Frink,4,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
2,18,31,Apu,3,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
2,18,31,Bart,18,https://img.icons8.com/doodle/48/bart-simpson.png
2,18,31,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
2,18,31,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
2,18,31,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,18,31,Homer,51,https://img.icons8.com/doodle/48/homer-simpson.png
2,18,31,Krusty,7,https://img.icons8.com/doodle/48/krusty-the-clown.png
2,18,31,Lisa,19,https://img.icons8.com/doodle/48/lisa-simpson.png
2,18,31,Marge,47,https://img.icons8.com/doodle/48/marge-simpson.png
2,18,31,Mr. Burns,33,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,18,31,Smithers,13,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
2,19,32,Bart,28,https://img.icons8.com/doodle/48/bart-simpson.png
2,19,32,Edna Krabappel,15,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
2,19,32,Homer,47,https://img.icons8.com/doodle/48/homer-simpson.png
2,19,32,Lisa,73,https://img.icons8.com/doodle/48/lisa-simpson.png
2,19,32,Marge,20,https://img.icons8.com/doodle/48/marge-simpson.png
2,19,32,Martin Prince,5,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
2,19,32,Milhouse,3,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,19,32,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
2,19,32,Ralph,3,https://img.icons8.com/doodle/48/ralf.png
2,20,33,Barney,5,https://img.icons8.com/doodle/48/barney-gumble.png
2,20,33,Bart,32,https://img.icons8.com/doodle/48/bart-simpson.png
2,20,33,Dr. Hibbert,4,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,20,33,Flanders,8,https://img.icons8.com/doodle/48/ned-flanders.png
2,20,33,Grampa,21,https://img.icons8.com/doodle/48/abraham-simpson.png
2,20,33,Homer,92,https://img.icons8.com/doodle/48/homer-simpson.png
2,20,33,Lisa,16,https://img.icons8.com/doodle/48/lisa-simpson.png
2,20,33,Marge,47,https://img.icons8.com/doodle/48/marge-simpson.png
2,20,33,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,20,33,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
2,20,33,Nelson,4,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
2,20,33,Otto,2,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,20,33,Rev. Lovejoy,23,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
2,21,34,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
2,21,34,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
2,21,34,Bart,122,https://img.icons8.com/doodle/48/bart-simpson.png
2,21,34,Homer,36,https://img.icons8.com/doodle/48/homer-simpson.png
2,21,34,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
2,21,34,Lisa,12,https://img.icons8.com/doodle/48/lisa-simpson.png
2,21,34,Lou,2,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
2,21,34,Marge,18,https://img.icons8.com/doodle/48/marge-simpson.png
2,21,34,Martin Prince,20,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
2,21,34,Milhouse,26,https://img.icons8.com/doodle/48/milhouse-van-houten.png
2,21,34,Nelson,2,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
2,21,34,Otto,2,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,21,34,Patty,3,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
2,21,34,Selma,3,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
2,22,35,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
2,22,35,Bart,29,https://img.icons8.com/doodle/48/bart-simpson.png
2,22,35,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
2,22,35,Dr. Hibbert,5,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
2,22,35,Homer,77,https://img.icons8.com/doodle/48/homer-simpson.png
2,22,35,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
2,22,35,Lisa,15,https://img.icons8.com/doodle/48/lisa-simpson.png
2,22,35,Marge,31,https://img.icons8.com/doodle/48/marge-simpson.png
2,22,35,Mayor Quimby,3,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
2,22,35,Moe,5,https://img.icons8.com/doodle/48/bartender-mo.png
2,22,35,Mr. Burns,50,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
2,22,35,Otto,3,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
2,22,35,Smithers,35,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
3,1,36,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
3,1,36,Bart,61,https://img.icons8.com/doodle/48/bart-simpson.png
3,1,36,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
3,1,36,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
3,1,36,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
3,1,36,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
3,1,36,Homer,66,https://img.icons8.com/doodle/48/homer-simpson.png
3,1,36,Krusty,3,https://img.icons8.com/doodle/48/krusty-the-clown.png
3,1,36,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
3,1,36,Lisa,17,https://img.icons8.com/doodle/48/lisa-simpson.png
3,1,36,Marge,15,https://img.icons8.com/doodle/48/marge-simpson.png
3,1,36,Mayor Quimby,2,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
3,1,36,Milhouse,3,https://img.icons8.com/doodle/48/milhouse-van-houten.png
3,1,36,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
3,1,36,Mr. Burns,7,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
3,1,36,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
3,1,36,Smithers,5,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
3,2,37,Barney,1,https://img.icons8.com/doodle/48/barney-gumble.png
3,2,37,Bart,22,https://img.icons8.com/doodle/48/bart-simpson.png
3,2,37,Homer,54,https://img.icons8.com/doodle/48/homer-simpson.png
3,2,37,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
3,2,37,Lisa,45,https://img.icons8.com/doodle/48/lisa-simpson.png
3,2,37,Marge,21,https://img.icons8.com/doodle/48/marge-simpson.png
3,2,37,Moe,1,https://img.icons8.com/doodle/48/bartender-mo.png
3,2,37,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
3,2,37,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
3,2,37,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
3,3,38,Barney,4,https://img.icons8.com/doodle/48/barney-gumble.png
3,3,38,Bart,24,https://img.icons8.com/doodle/48/bart-simpson.png
3,3,38,Flanders,58,https://img.icons8.com/doodle/48/ned-flanders.png
3,3,38,Homer,83,https://img.icons8.com/doodle/48/homer-simpson.png
3,3,38,Jimbo,3,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
3,3,38,Lisa,15,https://img.icons8.com/doodle/48/lisa-simpson.png
3,3,38,Marge,13,https://img.icons8.com/doodle/48/marge-simpson.png
3,3,38,Moe,3,https://img.icons8.com/doodle/48/bartender-mo.png
3,3,38,Mr. Burns,13,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
3,3,38,Smithers,4,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
3,4,39,Bart,60,https://img.icons8.com/doodle/48/bart-simpson.png
3,4,39,Brockman,2,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
3,4,39,Chief Wiggum,15,https://img.icons8.com/doodle/48/clancy-wiggum.png
3,4,39,Edna Krabappel,5,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
3,4,39,Fat Tony,40,https://static.simpsonswiki.com/images/1/1b/Tapped_Out_Fat_Tony_Icon.png
3,4,39,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
3,4,39,Homer,21,https://img.icons8.com/doodle/48/homer-simpson.png
3,4,39,Lisa,5,https://img.icons8.com/doodle/48/lisa-simpson.png
3,4,39,Lou,5,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
3,4,39,Marge,10,https://img.icons8.com/doodle/48/marge-simpson.png
3,4,39,Milhouse,3,https://img.icons8.com/doodle/48/milhouse-van-houten.png
3,4,39,Mr. Burns,1,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
3,4,39,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
3,4,39,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
3,4,39,Rev. Lovejoy,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
3,4,39,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
3,5,40,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
3,5,40,Barney,8,https://img.icons8.com/doodle/48/barney-gumble.png
3,5,40,Bart,31,https://img.icons8.com/doodle/48/bart-simpson.png
3,5,40,Brockman,8,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
3,5,40,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
3,5,40,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
3,5,40,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
3,5,40,Homer,44,https://img.icons8.com/doodle/48/homer-simpson.png
3,5,40,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
3,5,40,Lisa,13,https://img.icons8.com/doodle/48/lisa-simpson.png
3,5,40,Marge,16,https://img.icons8.com/doodle/48/marge-simpson.png
3,5,40,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
3,5,40,Milhouse,11,https://img.icons8.com/doodle/48/milhouse-van-houten.png
3,5,40,Moe,4,https://img.icons8.com/doodle/48/bartender-mo.png
