season,number_in_season,episode_id,character,sentence_count
10,12,215,Lisa,16
10,12,215,Marge,18
10,12,215,Milhouse,1
10,12,215,Moe,6
10,12,215,Nelson,1
10,12,215,Ralph,2
10,12,215,Rev. Lovejoy,1
10,12,215,Sideshow Mel,1
10,13,216,Barney,1
10,13,216,Bart,7
10,13,216,Carl,7
10,13,216,Chief Wiggum,17
10,13,216,Comic Book Guy,2
10,13,216,Flanders,1
10,13,216,Grampa,1
10,13,216,Homer,114
10,13,216,Krusty,2
10,13,216,Lenny,7
10,13,216,Lisa,9
10,13,216,Lou,1
10,13,216,Marge,38
10,13,216,Moe,5
10,13,216,Mr. Burns,3
10,13,216,Nelson,1
10,13,216,Otto,1
10,14,217,Apu,35
10,14,217,Barney,3
10,14,217,Bart,13
10,14,217,Brockman,2
10,14,217,Chief Wiggum,13
10,14,217,Dr. Hibbert,5
10,14,217,Edna Krabappel,2
10,14,217,Flanders,5
10,14,217,Homer,61
10,14,217,Jimbo,1
10,14,217,Lenny,1
10,14,217,Lisa,4
10,14,217,Marge,47
10,14,217,Moe,12
10,14,217,Nelson,2
10,14,217,Otto,1
10,14,217,Sideshow Mel,1
10,15,218,Agnes Skinner,3
10,15,218,Bart,17
10,15,218,Brockman,1
10,15,218,Carl,3
10,15,218,Chalmers,3
10,15,218,Chief Wiggum,20
10,15,218,Edna Krabappel,2
10,15,218,Groundskeeper Willie,4
10,15,218,Homer,47
10,15,218,Krusty,2
10,15,218,Lenny,5
10,15,218,Lisa,16
10,15,218,Lou,2
10,15,218,Marge,50
10,15,218,Moe,1
10,15,218,Nelson,1
10,15,218,Rev. Lovejoy,1
10,16,219,Agnes Skinner,3
10,16,219,Bart,15
10,16,219,Carl,2
10,16,219,Chief Wiggum,3
10,16,219,Dr. Hibbert,4
10,16,219,Flanders,6
10,16,219,Homer,87
10,16,219,Krusty,2
10,16,219,Lenny,4
10,16,219,Lisa,77
10,16,219,Lou,1
10,16,219,Marge,25
10,16,219,Milhouse,3
10,16,219,Moe,2
10,16,219,Ralph,2
10,17,220,Bart,30
10,17,220,Chief Wiggum,1
10,17,220,Dr. Hibbert,4
10,17,220,Homer,79
10,17,220,Lisa,15
10,17,220,Marge,42
10,17,220,Milhouse,1
10,17,220,Mr. Burns,4
10,18,221,Bart,34
10,18,221,Carl,1
10,18,221,Chief Wiggum,12
10,18,221,Dr. Hibbert,2
10,18,221,Edna Krabappel,2
10,18,221,Flanders,16
10,18,221,Grampa,2
10,18,221,Groundskeeper Willie,3
10,18,221,Homer,37
10,18,221,Krusty,2
10,18,221,Lisa,16
10,18,221,Lou,2
10,18,221,Marge,24
10,18,221,Milhouse,16
10,18,221,Nelson,7
10,18,221,Ralph,3
10,18,221,Rev. Lovejoy,11
10,19,222,Barney,1
10,19,222,Bart,10
10,19,222,Carl,1
10,19,222,Chief Wiggum,4
10,19,222,Cletus,1
10,19,222,Edna Krabappel,3
10,19,222,Flanders,7
10,19,222,Homer,111
10,19,222,Lenny,1
10,19,222,Lisa,11
10,19,222,Lou,1
10,19,222,Marge,36
10,19,222,Milhouse,2
10,19,222,Moe,5
10,19,222,Mr. Burns,4
10,19,222,Smithers,1
10,20,223,Agnes Skinner,2
10,20,223,Bart,46
10,20,223,Brockman,2
10,20,223,Chalmers,4
10,20,223,Chief Wiggum,4
10,20,223,Grampa,18
10,20,223,Homer,32
10,20,223,Lenny,2
10,20,223,Lisa,25
10,20,223,Marge,15
10,20,223,Martin Prince,1
10,20,223,Mayor Quimby,2
10,20,223,Milhouse,3
10,20,223,Moe,4
10,20,223,Mr. Burns,2
10,20,223,Nelson,3
10,20,223,Patty,1
10,20,223,Selma,2
10,20,223,Smithers,1
10,21,224,Apu,2
10,21,224,Barney,1
10,21,224,Bart,7
10,21,224,Brockman,4
10,21,224,Carl,1
10,21,224,Comic Book Guy,1
10,21,224,Flanders,2
10,21,224,Groundskeeper Willie,9
10,21,224,Homer,46
10,21,224,Jimbo,1
10,21,224,Lenny,5
10,21,224,Lisa,10
10,21,224,Marge,18
10,21,224,Mayor Quimby,2
10,21,224,Milhouse,1
10,21,224,Moe,2
10,21,224,Mr. Burns,74
10,21,224,Nelson,1
10,21,224,Otto,1
10,21,224,Professor Frink,5
10,21,224,Selma,1
10,21,224,Smithers,4
10,22,225,Barney,1
10,22,225,Bart,7
10,22,225,Brockman,4
10,22,225,Carl,3
10,22,225,Chief Wiggum,9
10,22,225,Comic Book Guy,12
10,22,225,Dr. Hibbert,16
10,22,225,Flanders,1
10,22,225,Groundskeeper Willie,1
10,22,225,Homer,46
10,22,225,Krusty,2
10,22,225,Lenny,5
10,22,225,Lisa,49
10,22,225,Marge,17
10,22,225,Mayor Quimby,3
10,22,225,Moe,3
10,22,225,Otto,1
10,22,225,Professor Frink,15
10,22,225,Ralph,1
10,22,225,Rev. Lovejoy,2
10,23,226,Barney,1
10,23,226,Bart,23
10,23,226,Flanders,7
10,23,226,Groundskeeper Willie,2
10,23,226,Homer,78
10,23,226,Lenny,2
10,23,226,Lisa,30
10,23,226,Marge,31
10,23,226,Moe,1
10,23,226,Mr. Burns,1
11,1,227,Bart,7
11,1,227,Chief Wiggum,2
11,1,227,Comic Book Guy,4
11,1,227,Flanders,2
11,1,227,Homer,95
11,1,227,Krusty,1
11,1,227,Lisa,6
11,1,227,Marge,29
11,1,227,Moe,2
11,1,227,Professor Frink,2
11,1,227,Sideshow Mel,63
11,2,228,Apu,3
11,2,228,Bart,66
11,2,228,Carl,3
11,2,228,Chief Wiggum,5
11,2,228,Comic Book Guy,2
11,2,228,Dr. Hibbert,1
11,2,228,Edna Krabappel,5
11,2,228,Flanders,16
11,2,228,Grampa,1
11,2,228,Groundskeeper Willie,2
11,2,228,Homer,55
11,2,228,Jimbo,1
11,2,228,Krusty,6
11,2,228,Lenny,4
11,2,228,Lisa,16
11,2,228,Lou,1
11,2,228,Marge,43
11,2,228,Martin Prince,2
11,2,228,Milhouse,7
11,2,228,Moe,4
11,2,228,Mr. Burns,2
11,2,228,Nelson,7
11,2,228,Otto,1
11,2,228,Ralph,2
11,2,228,Rev. Lovejoy,1
11,2,228,Sideshow Mel,1
11,2,228,Smithers,1
11,3,229,Bart,8
11,3,229,Chief Wiggum,5
11,3,229,Flanders,4
11,3,229,Groundskeeper Willie,1
11,3,229,Homer,88
11,3,229,Krusty,6
11,3,229,Lenny,3
11,3,229,Lisa,26
11,3,229,Lou,1
11,3,229,Marge,8
11,3,229,Milhouse,1
11,3,229,Mr. Burns,4
11,3,229,Nelson,3
11,4,230,Bart,30
11,4,230,Carl,1
11,4,230,Chief Wiggum,7
11,4,230,Comic Book Guy,16
11,4,230,Flanders,10
11,4,230,Grampa,1
11,4,230,Homer,66
11,4,230,Krusty,3
11,4,230,Lenny,1
11,4,230,Lisa,23
11,4,230,Lou,1
11,4,230,Marge,23
11,4,230,Milhouse,2
11,4,230,Nelson,3
11,4,230,Professor Frink,3
11,4,230,Rev. Lovejoy,3
11,5,231,Agnes Skinner,2
11,5,231,Apu,1
11,5,231,Bart,24
11,5,231,Carl,2
11,5,231,Chief Wiggum,6
11,5,231,Cletus,1
11,5,231,Flanders,1
11,5,231,Homer,131
11,5,231,Lenny,3
11,5,231,Lisa,23
11,5,231,Marge,40
11,5,231,Moe,5
11,5,231,Ralph,3
11,6,232,Bart,1
11,6,232,Brockman,11
11,6,232,Carl,7
11,6,232,Chief Wiggum,2
11,6,232,Dr. Hibbert,4
11,6,232,Edna Krabappel,3
11,6,232,Grampa,2
11,6,232,Homer,107
11,6,232,Krusty,4
11,6,232,Lenny,13
11,6,232,Lisa,4
11,6,232,Marge,15
11,6,232,Milhouse,2
11,6,232,Moe,3
11,6,232,Mr. Burns,4
11,6,232,Nelson,1
11,6,232,Otto,2
11,6,232,Smithers,2
11,7,233,Apu,80
11,7,233,Bart,8
11,7,233,Brockman,3
11,7,233,Chief Wiggum,4
11,7,233,Dr. Hibbert,3
11,7,233,Flanders,4
11,7,233,Homer,47
11,7,233,Lenny,1
11,7,233,Lisa,6
11,7,233,Marge,21
11,8,234,Apu,2
11,8,234,Bart,14
11,8,234,Carl,4
11,8,234,Chief Wiggum,5
11,8,234,Edna Krabappel,3
11,8,234,Flanders,7
11,8,234,Grampa,1
11,8,234,Homer,63
11,8,234,Lenny,6
11,8,234,Lisa,10
11,8,234,Marge,41
11,8,234,Milhouse,1
11,8,234,Moe,6
11,8,234,Nelson,1
11,8,234,Rev. Lovejoy,1
11,9,235,Bart,44
11,9,235,Brockman,5
11,9,235,Carl,1
11,9,235,Chief Wiggum,2
11,9,235,Dr. Hibbert,6
11,9,235,Fat Tony,8
11,9,235,Flanders,3
11,9,235,Homer,18
11,9,235,Krusty,6
11,9,235,Lenny,1
11,9,235,Lisa,44
11,9,235,Marge,8
11,9,235,Martin Prince,1
11,9,235,Milhouse,13
11,9,235,Moe,5
11,9,235,Mr. Burns,8
11,9,235,Nelson,4
11,9,235,Ralph,7
11,9,235,Smithers,1
11,10,236,Bart,38
11,10,236,Dr. Hibbert,5
11,10,236,Flanders,18
11,10,236,Homer,75
11,10,236,Lisa,60
11,10,236,Marge,37
11,10,236,Moe,4
11,10,236,Nelson,1
11,10,236,Otto,3
11,11,237,Bart,47
11,11,237,Brockman,2
11,11,237,Carl,1
11,11,237,Cletus,2
11,11,237,Dr. Hibbert,10
11,11,237,Fat Tony,2
11,11,237,Flanders,5
11,11,237,Grampa,1
11,11,237,Homer,57
11,11,237,Krusty,1
11,11,237,Lenny,1
11,11,237,Lisa,12
11,11,237,Marge,11
11,11,237,Milhouse,12
11,11,237,Nelson,1
11,11,237,Patty,2
11,11,237,Professor Frink,1
11,11,237,Ralph,5
11,11,237,Rev. Lovejoy,6
11,11,237,Sideshow Mel,2
11,12,238,Apu,1
11,12,238,Barney,2
11,12,238,Bart,8
11,12,238,Brockman,19
11,12,238,Carl,2
11,12,238,Grampa,1
11,12,238,Homer,72
11,12,238,Krusty,2
11,12,238,Lenny,8
11,12,238,Lisa,10
11,12,238,Marge,25
11,12,238,Moe,9
11,12,238,Mr. Burns,32
11,12,238,Smithers,6
11,13,239,Bart,19
11,13,239,Carl,1
11,13,239,Chief Wiggum,3
11,13,239,Comic Book Guy,2
11,13,239,Flanders,1
11,13,239,Homer,64
11,13,239,Lenny,3
11,13,239,Lisa,19
11,13,239,Lou,1
11,13,239,Marge,23
11,13,239,Milhouse,1
11,13,239,Moe,5
11,13,239,Nelson,3
11,13,239,Ralph,1
11,14,240,Apu,3
11,14,240,Bart,17
11,14,240,Carl,2
11,14,240,Chief Wiggum,2
11,14,240,Cletus,1
11,14,240,Comic Book Guy,2
11,14,240,Dr. Hibbert,3
11,14,240,Edna Krabappel,3
11,14,240,Flanders,63
11,14,240,Groundskeeper Willie,1
11,14,240,Homer,67
11,14,240,Kirk,2
11,14,240,Lenny,4
11,14,240,Lisa,12
11,14,240,Marge,14
11,14,240,Moe,4
11,14,240,Professor Frink,1
11,14,240,Ralph,1
11,14,240,Rev. Lovejoy,5
11,15,241,Bart,18
11,15,241,Carl,1
11,15,241,Homer,100
11,15,241,Lenny,2
11,15,241,Lisa,9
11,15,241,Marge,15
11,15,241,Mr. Burns,5
11,15,241,Rev. Lovejoy,9
11,16,242,Bart,11
11,16,242,Carl,11
11,16,242,Duffman,19
11,16,242,Homer,44
11,16,242,Lenny,7
11,16,242,Lisa,16
11,16,242,Marge,9
11,16,242,Milhouse,1
11,16,242,Moe,72
11,17,243,Barney,1
11,17,243,Bart,100
11,17,243,Brockman,3
11,17,243,Carl,2
11,17,243,Flanders,6
11,17,243,Groundskeeper Willie,1
11,17,243,Homer,29
11,17,243,Krusty,2
11,17,243,Lenny,2
11,17,243,Lisa,52
11,17,243,Marge,16
11,17,243,Milhouse,7
11,17,243,Moe,2
11,17,243,Nelson,2
11,17,243,Ralph,13
11,18,244,Apu,2
11,18,244,Barney,60
11,18,244,Bart,26
11,18,244,Brockman,4
11,18,244,Carl,4
11,18,244,Cletus,2
11,18,244,Comic Book Guy,2
11,18,244,Flanders,1
11,18,244,Homer,72
11,18,244,Kirk,1
11,18,244,Lenny,4
11,18,244,Lisa,22
11,18,244,Marge,16
11,18,244,Moe,19
11,18,244,Nelson,1
11,19,245,Bart,14
11,19,245,Carl,1
11,19,245,Flanders,2
11,19,245,Homer,88
11,19,245,Lenny,2
11,19,245,Lisa,18
11,19,245,Marge,41
11,19,245,Mr. Burns,2
11,20,246,Agnes Skinner,2
11,20,246,Bart,26
11,20,246,Chief Wiggum,11
11,20,246,Homer,34
11,20,246,Lisa,42
11,20,246,Lou,4
11,20,246,Marge,29
11,20,246,Milhouse,15
11,20,246,Nelson,3
11,20,246,Professor Frink,12
11,20,246,Ralph,5
11,21,247,Bart,25
11,21,247,Brockman,2
11,21,247,Chief Wiggum,9
11,21,247,Comic Book Guy,1
11,21,247,Homer,19
11,21,247,Krusty,3
11,21,247,Lisa,17
11,21,247,Lou,1
11,21,247,Marge,66
11,21,247,Milhouse,2
11,21,247,Moe,3
11,21,247,Nelson,2
11,21,247,Otto,15
11,21,247,Patty,7
11,21,247,Ralph,1
11,21,247,Rev. Lovejoy,3
11,21,247,Selma,5
11,22,248,Apu,1
11,22,248,Bart,20
11,22,248,Carl,1
11,22,248,Chief Wiggum,1
11,22,248,Comic Book Guy,2
11,22,248,Dr. Hibbert,1
11,22,248,Flanders,1
11,22,248,Grampa,1
11,22,248,Homer,47
11,22,248,Krusty,1
11,22,248,Lenny,1
11,22,248,Lisa,21
11,22,248,Marge,25
11,22,248,Moe,1
12,1,249,Agnes Skinner,2
12,1,249,Apu,1
12,1,249,Bart,19
12,1,249,Brockman,5
12,1,249,Carl,3
12,1,249,Chief Wiggum,1
12,1,249,Comic Book Guy,1
12,1,249,Dr. Hibbert,2
12,1,249,Grampa,1
12,1,249,Groundskeeper Willie,1
12,1,249,Homer,69
12,1,249,Lenny,6
12,1,249,Lisa,28
12,1,249,Marge,19
12,1,249,Mayor Quimby,2
12,1,249,Moe,3
12,1,249,Nelson,4
12,1,249,Sideshow Mel,1
12,2,250,Apu,4
12,2,250,Bart,26
12,2,250,Brockman,8
12,2,250,Carl,5
12,2,250,Chief Wiggum,1
12,2,250,Dr. Hibbert,3
12,2,250,Edna Krabappel,1
12,2,250,Flanders,1
12,2,250,Grampa,1
12,2,250,Homer,93
12,2,250,Jimbo,2
12,2,250,Krusty,2
12,2,250,Lenny,3
12,2,250,Lisa,13
12,2,250,Marge,14
12,2,250,Mayor Quimby,3
12,2,250,Milhouse,1
12,2,250,Moe,5
12,2,250,Mr. Burns,6
12,2,250,Professor Frink,3
12,2,250,Sideshow Mel,2
12,2,250,Smithers,1
12,3,251,Apu,1
12,3,251,Bart,14
12,3,251,Brockman,2
12,3,251,Fat Tony,12
12,3,251,Flanders,2
12,3,251,Homer,44
12,3,251,Krusty,80
12,3,251,Lenny,3
12,3,251,Lisa,11
12,3,251,Lou,8
12,3,251,Marge,14
12,3,251,Milhouse,2
12,3,251,Moe,2
12,3,251,Professor Frink,2
12,3,251,Rev. Lovejoy,2
12,4,252,Apu,1
12,4,252,Bart,19
12,4,252,Brockman,8
12,4,252,Chief Wiggum,8
12,4,252,Comic Book Guy,1
12,4,252,Flanders,1
12,4,252,Homer,28
12,4,252,Krusty,6
12,4,252,Lisa,62
12,4,252,Lou,1
12,4,252,Marge,16
12,4,252,Mayor Quimby,5
12,4,252,Milhouse,1
12,4,252,Moe,4
12,4,252,Sideshow Mel,1
12,5,253,Bart,13
12,5,253,Brockman,7
12,5,253,Carl,4
12,5,253,Chief Wiggum,2
12,5,253,Comic Book Guy,6
12,5,253,Dr. Hibbert,2
12,5,253,Edna Krabappel,1
12,5,253,Homer,77
12,5,253,Kirk,1
12,5,253,Lenny,5
12,5,253,Lisa,21
12,5,253,Marge,11
12,5,253,Milhouse,2
12,5,253,Moe,1
12,5,253,Mr. Burns,47
12,5,253,Nelson,1
12,5,253,Professor Frink,1
12,5,253,Ralph,1
12,5,253,Sideshow Mel,1
12,5,253,Smithers,6
12,6,254,Agnes Skinner,2
12,6,254,Apu,2
12,6,254,Bart,10
12,6,254,Brockman,2
12,6,254,Carl,6
12,6,254,Chief Wiggum,13
12,6,254,Comic Book Guy,3
12,6,254,Dr. Hibbert,1
12,6,254,Edna Krabappel,1
12,6,254,Flanders,5
12,6,254,Homer,118
12,6,254,Krusty,2
12,6,254,Lenny,6
12,6,254,Lisa,13
12,6,254,Lou,2
12,6,254,Marge,12
12,6,254,Mayor Quimby,3
12,6,254,Moe,5
12,6,254,Mr. Burns,9
12,6,254,Nelson,1
12,6,254,Rev. Lovejoy,2
12,6,254,Smithers,3
12,7,255,Bart,59
12,7,255,Brockman,5
12,7,255,Chief Wiggum,4
12,7,255,Cletus,2
12,7,255,Dr. Hibbert,5
12,7,255,Flanders,7
12,7,255,Grampa,14
12,7,255,Groundskeeper Willie,10
12,7,255,Homer,100
12,7,255,Lisa,16
12,7,255,Marge,34
12,7,255,Otto,1
12,7,255,Ralph,1
12,7,255,Selma,1
12,7,255,Sideshow Mel,1
12,8,256,Apu,1
12,8,256,Bart,30
12,8,256,Brockman,1
12,8,256,Chalmers,6
12,8,256,Chief Wiggum,2
12,8,256,Flanders,14
12,8,256,Groundskeeper Willie,4
12,8,256,Homer,36
12,8,256,Lenny,1
12,8,256,Lisa,12
12,8,256,Lou,3
12,8,256,Marge,10
12,8,256,Martin Prince,3
12,8,256,Milhouse,7
12,8,256,Mr. Burns,1
12,8,256,Nelson,15
12,8,256,Ralph,3
12,8,256,Sideshow Mel,2
12,8,256,Smithers,1
12,9,257,Barney,5
12,9,257,Bart,5
12,9,257,Brockman,3
12,9,257,Carl,10
12,9,257,Cletus,3
12,9,257,Comic Book Guy,1
12,9,257,Dr. Hibbert,3
12,9,257,Flanders,5
12,9,257,Homer,89
12,9,257,Lenny,8
12,9,257,Lisa,18
12,9,257,Marge,10
12,9,257,Moe,12
12,9,257,Mr. Burns,2
12,9,257,Nelson,3
12,9,257,Patty,1
12,9,257,Professor Frink,1
12,10,258,Apu,1
12,10,258,Bart,15
12,10,258,Chalmers,1
12,10,258,Chief Wiggum,11
12,10,258,Dr. Hibbert,4
12,10,258,Edna Krabappel,1
12,10,258,Flanders,1
12,10,258,Groundskeeper Willie,1
12,10,258,Homer,50
12,10,258,Lenny,3
12,10,258,Lisa,7
12,10,258,Marge,69
12,10,258,Milhouse,1
12,10,258,Moe,5
12,10,258,Nelson,2
12,10,258,Professor Frink,2
12,11,259,Agnes Skinner,12
12,11,259,Apu,5
12,11,259,Bart,43
12,11,259,Carl,2
12,11,259,Chief Wiggum,8
12,11,259,Comic Book Guy,39
12,11,259,Dr. Hibbert,7
12,11,259,Flanders,6
12,11,259,Homer,21
12,11,259,Lenny,3
12,11,259,Lisa,9
12,11,259,Lou,4
12,11,259,Marge,7
12,11,259,Milhouse,48
12,11,259,Moe,7
12,11,259,Nelson,1
12,11,259,Ralph,2
12,12,260,Bart,22
12,12,260,Brockman,3
12,12,260,Carl,2
12,12,260,Chief Wiggum,12
12,12,260,Dr. Hibbert,2
12,12,260,Flanders,2
12,12,260,Grampa,12
12,12,260,Homer,112
12,12,260,Krusty,6
12,12,260,Lenny,3
12,12,260,Lisa,17
12,12,260,Lou,6
12,12,260,Marge,44
12,12,260,Moe,3
12,12,260,Mr. Burns,2
12,12,260,Sideshow Mel,3
12,12,260,Smithers,2
12,13,261,Bart,18
12,13,261,Brockman,8
12,13,261,Chief Wiggum,11
12,13,261,Cletus,2
12,13,261,Dr. Hibbert,3
12,13,261,Homer,9
12,13,261,Krusty,43
12,13,261,Lisa,2
12,13,261,Lou,2
12,13,261,Marge,5
12,13,261,Moe,11
12,13,261,Sideshow Bob,64
12,13,261,Sideshow Mel,2
12,13,261,Smithers,1
12,14,262,Bart,32
12,14,262,Brockman,5
12,14,262,Carl,1
12,14,262,Chief Wiggum,1
12,14,262,Comic Book Guy,2
12,14,262,Homer,19
12,14,262,Jimbo,1
12,14,262,Lenny,1
12,14,262,Lisa,22
12,14,262,Marge,11
12,14,262,Milhouse,11
12,14,262,Moe,1
12,14,262,Mr. Burns,2
12,14,262,Nelson,11
12,14,262,Otto,2
12,14,262,Ralph,13
12,14,262,Sideshow Mel,1
12,14,262,Smithers,1
12,15,263,Bart,12
12,15,263,Brockman,2
12,15,263,Carl,4
12,15,263,Chief Wiggum,1
12,15,263,Duffman,7
12,15,263,Edna Krabappel,3
12,15,263,Homer,98
12,15,263,Kirk,2
12,15,263,Lenny,5
12,15,263,Lisa,15
12,15,263,Marge,18
12,15,263,Milhouse,3
12,15,263,Moe,4
12,15,263,Nelson,1
12,15,263,Otto,1
12,15,263,Ralph,1
12,15,263,Sideshow Mel,1
12,16,264,Apu,2
12,16,264,Bart,5
12,16,264,Brockman,3
12,16,264,Dr. Hibbert,1
12,16,264,Edna Krabappel,2
12,16,264,Groundskeeper Willie,7
12,16,264,Homer,49
12,16,264,Jimbo,2
12,16,264,Lisa,56
12,16,264,Marge,32
12,16,264,Martin Prince,3
12,16,264,Milhouse,5
12,16,264,Nelson,11
12,16,264,Otto,4
12,16,264,Professor Frink,7
12,16,264,Ralph,1
12,17,265,Agnes Skinner,3
12,17,265,Bart,27
12,17,265,Brockman,2
12,17,265,Carl,1
12,17,265,Dr. Hibbert,4
12,17,265,Homer,78
12,17,265,Lenny,3
12,17,265,Lisa,37
12,17,265,Marge,33
12,17,265,Moe,1
12,18,266,Barney,1
12,18,266,Bart,22
12,18,266,Chief Wiggum,20
12,18,266,Cletus,6
12,18,266,Dr. Hibbert,3
12,18,266,Fat Tony,6
12,18,266,Flanders,6
12,18,266,Homer,56
12,18,266,Krusty,5
12,18,266,Lisa,42
12,18,266,Lou,9
12,18,266,Marge,38
12,18,266,Martin Prince,1
12,18,266,Milhouse,9
12,18,266,Moe,4
12,19,267,Agnes Skinner,2
12,19,267,Apu,1
12,19,267,Bart,12
12,19,267,Brockman,2
12,19,267,Carl,1
12,19,267,Chalmers,2
12,19,267,Chief Wiggum,9
12,19,267,Cletus,1
12,19,267,Comic Book Guy,3
12,19,267,Dr. Hibbert,3
12,19,267,Flanders,75
12,19,267,Groundskeeper Willie,2
12,19,267,Homer,44
12,19,267,Kirk,1
12,19,267,Krusty,1
12,19,267,Lenny,2
12,19,267,Lisa,14
12,19,267,Lou,1
12,19,267,Marge,11
12,19,267,Mayor Quimby,1
12,19,267,Milhouse,1
12,19,267,Moe,4
12,19,267,Nelson,3
12,19,267,Professor Frink,4
12,19,267,Ralph,1
12,19,267,Rev. Lovejoy,4
12,19,267,Sideshow Mel,1
12,20,268,Apu,4
12,20,268,Barney,2
12,20,268,Bart,16
12,20,268,Brockman,4
12,20,268,Carl,4
12,20,268,Chief Wiggum,2
12,20,268,Cletus,1
12,20,268,Comic Book Guy,1
12,20,268,Dr. Hibbert,14
12,20,268,Flanders,15
12,20,268,Grampa,6
12,20,268,Groundskeeper Willie,1
12,20,268,Homer,84
12,20,268,Kirk,2
12,20,268,Krusty,12
12,20,268,Lenny,4
12,20,268,Lisa,14
12,20,268,Marge,10
12,20,268,Milhouse,9
12,20,268,Moe,4
12,20,268,Mr. Burns,3
12,20,268,Nelson,1
12,20,268,Professor Frink,2
12,20,268,Ralph,7
12,20,268,Sideshow Mel,1
12,21,269,Apu,3
12,21,269,Barney,1
12,21,269,Bart,4
12,21,269,Carl,1
12,21,269,Chief Wiggum,3
12,21,269,Dr. Hibbert,2
12,21,269,Grampa,3
12,21,269,Groundskeeper Willie,1
12,21,269,Homer,20
12,21,269,Lenny,3
12,21,269,Lisa,9
12,21,269,Marge,17
12,21,269,Mayor Quimby,1
12,21,269,Milhouse,1
12,21,269,Moe,12
12,21,269,Professor Frink,1
12,21,269,Rev. Lovejoy,5
12,21,269,Sideshow Mel,1
13,1,270,Bart,24
13,1,270,Carl,2
13,1,270,Comic Book Guy,1
13,1,270,Edna Krabappel,6
13,1,270,Homer,47
13,1,270,Krusty,1
13,1,270,Lenny,1
13,1,270,Lisa,22
13,1,270,Marge,39
13,1,270,Milhouse,5
13,1,270,Moe,1
13,1,270,Mr. Burns,3
13,1,270,Nelson,1
13,1,270,Patty,4
13,1,270,Ralph,1
13,1,270,Selma,1
13,1,270,Smithers,1
13,2,271,Bart,50
13,2,271,Brockman,2
13,2,271,Chief Wiggum,12
13,2,271,Comic Book Guy,1
13,2,271,Edna Krabappel,5
13,2,271,Flanders,6
13,2,271,Homer,95
13,2,271,Kirk,1
13,2,271,Lisa,14
13,2,271,Lou,1
13,2,271,Marge,39
13,2,271,Milhouse,9
13,2,271,Moe,6
13,2,271,Nelson,1
13,2,271,Professor Frink,1
13,3,272,Barney,8
13,3,272,Bart,18
13,3,272,Carl,15
13,3,272,Homer,98
13,3,272,Lenny,15
13,3,272,Lisa,21
13,3,272,Marge,7
13,3,272,Moe,76
13,4,273,Bart,3
13,4,273,Brockman,4
13,4,273,Carl,4
13,4,273,Chief Wiggum,11
13,4,273,Cletus,2
13,4,273,Flanders,1
13,4,273,Homer,41
13,4,273,Lenny,2
13,4,273,Lisa,11
13,4,273,Lou,2
13,4,273,Marge,12
13,4,273,Mr. Burns,74
13,4,273,Smithers,8
13,5,274,Barney,2
13,5,274,Bart,8
13,5,274,Carl,9
13,5,274,Chief Wiggum,13
13,5,274,Fat Tony,3
13,5,274,Flanders,1
13,5,274,Homer,56
13,5,274,Lenny,12
13,5,274,Lisa,20
13,5,274,Lou,2
13,5,274,Marge,45
13,5,274,Moe,26
13,5,274,Mr. Burns,22
13,5,274,Professor Frink,2
13,5,274,Smithers,7
13,6,275,Bart,23
13,6,275,Carl,5
13,6,275,Comic Book Guy,1
13,6,275,Flanders,7
13,6,275,Homer,33
13,6,275,Jimbo,2
13,6,275,Lenny,6
13,6,275,Lisa,55
13,6,275,Marge,43
13,6,275,Milhouse,4
13,6,275,Mr. Burns,13
13,6,275,Nelson,1
13,6,275,Patty,1
13,6,275,Ralph,1
13,6,275,Rev. Lovejoy,15
13,6,275,Sideshow Mel,1
13,7,276,Bart,18
13,7,276,Carl,1
13,7,276,Chief Wiggum,6
13,7,276,Flanders,13
13,7,276,Grampa,7
13,7,276,Groundskeeper Willie,1
13,7,276,Homer,59
13,7,276,Krusty,1
13,7,276,Lenny,2
13,7,276,Lisa,23
13,7,276,Marge,26
13,7,276,Milhouse,1
13,7,276,Moe,2
13,7,276,Mr. Burns,3
13,7,276,Nelson,1
13,7,276,Professor Frink,1
13,8,277,Apu,11
13,8,277,Bart,8
13,8,277,Brockman,3
13,8,277,Carl,3
13,8,277,Chief Wiggum,8
13,8,277,Cletus,3
13,8,277,Comic Book Guy,1
13,8,277,Dr. Hibbert,3
13,8,277,Groundskeeper Willie,1
13,8,277,Homer,64
13,8,277,Jimbo,3
13,8,277,Krusty,1
13,8,277,Lenny,4
13,8,277,Lisa,11
13,8,277,Lou,1
13,8,277,Marge,44
13,8,277,Mayor Quimby,1
13,8,277,Moe,5
13,8,277,Mr. Burns,4
13,8,277,Nelson,1
13,8,277,Professor Frink,2
13,8,277,Ralph,2
13,8,277,Sideshow Mel,1
13,9,278,Apu,1
13,9,278,Bart,10
13,9,278,Carl,3
13,9,278,Cletus,1
13,9,278,Dr. Hibbert,6
13,9,278,Duffman,5
13,9,278,Grampa,2
13,9,278,Homer,53
13,9,278,Lenny,5
13,9,278,Lisa,15
13,9,278,Marge,44
13,9,278,Mayor Quimby,1
13,9,278,Milhouse,3
13,9,278,Moe,6
13,9,278,Mr. Burns,2
13,9,278,Otto,4
13,9,278,Patty,1
13,9,278,Rev. Lovejoy,1
13,9,278,Smithers,1
13,10,279,Bart,6
13,10,279,Brockman,1
13,10,279,Carl,4
13,10,279,Chief Wiggum,2
